Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Japan,JPN,1994,"Gross intake ratio to Grade 1 of primary education, gender parity index (GPI)",UIS.AIR.1.GPI,1.00427
Japan,JPN,1992,"Gross intake ratio to Grade 1 of primary education, gender parity index (GPI)",UIS.AIR.1.GPI,1.00795
Japan,JPN,1991,"Gross intake ratio to Grade 1 of primary education, gender parity index (GPI)",UIS.AIR.1.GPI,1.00809
Japan,JPN,1990,"Gross intake ratio to Grade 1 of primary education, gender parity index (GPI)",UIS.AIR.1.GPI,1.00561
Japan,JPN,1989,"Gross intake ratio to Grade 1 of primary education, gender parity index (GPI)",UIS.AIR.1.GPI,1.00462
Japan,JPN,1988,"Gross intake ratio to Grade 1 of primary education, gender parity index (GPI)",UIS.AIR.1.GPI,1.00255
Japan,JPN,1987,"Gross intake ratio to Grade 1 of primary education, gender parity index (GPI)",UIS.AIR.1.GPI,1.00295
Japan,JPN,1986,"Gross intake ratio to Grade 1 of primary education, gender parity index (GPI)",UIS.AIR.1.GPI,1.00295
Japan,JPN,1985,"Gross intake ratio to Grade 1 of primary education, gender parity index (GPI)",UIS.AIR.1.GPI,1.00321
Japan,JPN,1984,"Gross intake ratio to Grade 1 of primary education, gender parity index (GPI)",UIS.AIR.1.GPI,1.00178
Japan,JPN,1983,"Gross intake ratio to Grade 1 of primary education, gender parity index (GPI)",UIS.AIR.1.GPI,1.00314
Japan,JPN,1982,"Gross intake ratio to Grade 1 of primary education, gender parity index (GPI)",UIS.AIR.1.GPI,1.00146
Japan,JPN,1981,"Gross intake ratio to Grade 1 of primary education, gender parity index (GPI)",UIS.AIR.1.GPI,1.00204
Japan,JPN,1980,"Gross intake ratio to Grade 1 of primary education, gender parity index (GPI)",UIS.AIR.1.GPI,1.00104
Japan,JPN,1979,"Gross intake ratio to Grade 1 of primary education, gender parity index (GPI)",UIS.AIR.1.GPI,0.99857
Japan,JPN,1978,"Gross intake ratio to Grade 1 of primary education, gender parity index (GPI)",UIS.AIR.1.GPI,0.99768
Japan,JPN,1977,"Gross intake ratio to Grade 1 of primary education, gender parity index (GPI)",UIS.AIR.1.GPI,0.99609
Japan,JPN,1976,"Gross intake ratio to Grade 1 of primary education, gender parity index (GPI)",UIS.AIR.1.GPI,0.99564
Japan,JPN,1975,"Gross intake ratio to Grade 1 of primary education, gender parity index (GPI)",UIS.AIR.1.GPI,1.00011
Japan,JPN,1974,"Gross intake ratio to Grade 1 of primary education, gender parity index (GPI)",UIS.AIR.1.GPI,0.99874
Japan,JPN,1973,"Gross intake ratio to Grade 1 of primary education, gender parity index (GPI)",UIS.AIR.1.GPI,1.00513
Japan,JPN,1972,"Gross intake ratio to Grade 1 of primary education, gender parity index (GPI)",UIS.AIR.1.GPI,1.00585
Japan,JPN,1971,"Gross intake ratio to Grade 1 of primary education, gender parity index (GPI)",UIS.AIR.1.GPI,1.00292
Japan,JPN,2016,"Gross intake ratio to Grade 1 of lower secondary general education, both sexes (%)",UIS.AIR.2.GPV,101.9052
Japan,JPN,2015,"Gross intake ratio to Grade 1 of lower secondary general education, both sexes (%)",UIS.AIR.2.GPV,103.04161
Japan,JPN,2014,"Gross intake ratio to Grade 1 of lower secondary general education, both sexes (%)",UIS.AIR.2.GPV,102.34233
Japan,JPN,2013,"Gross intake ratio to Grade 1 of lower secondary general education, both sexes (%)",UIS.AIR.2.GPV,101.58958
Japan,JPN,1994,"Gross intake ratio to Grade 1 of lower secondary general education, both sexes (%)",UIS.AIR.2.GPV,97.30729
Japan,JPN,1992,"Gross intake ratio to Grade 1 of lower secondary general education, both sexes (%)",UIS.AIR.2.GPV,101.89648
Japan,JPN,1991,"Gross intake ratio to Grade 1 of lower secondary general education, both sexes (%)",UIS.AIR.2.GPV,102.46959
Japan,JPN,1990,"Gross intake ratio to Grade 1 of lower secondary general education, both sexes (%)",UIS.AIR.2.GPV,100.04729
Japan,JPN,1989,"Gross intake ratio to Grade 1 of lower secondary general education, both sexes (%)",UIS.AIR.2.GPV,99.7841
Japan,JPN,1988,"Gross intake ratio to Grade 1 of lower secondary general education, both sexes (%)",UIS.AIR.2.GPV,101.69939
Japan,JPN,1987,"Gross intake ratio to Grade 1 of lower secondary general education, both sexes (%)",UIS.AIR.2.GPV,100.48193
Japan,JPN,1986,"Gross intake ratio to Grade 1 of lower secondary general education, both sexes (%)",UIS.AIR.2.GPV,97.98285
Japan,JPN,1985,"Gross intake ratio to Grade 1 of lower secondary general education, both sexes (%)",UIS.AIR.2.GPV,97.69256
Japan,JPN,1984,"Gross intake ratio to Grade 1 of lower secondary general education, both sexes (%)",UIS.AIR.2.GPV,97.38207
Japan,JPN,1983,"Gross intake ratio to Grade 1 of lower secondary general education, both sexes (%)",UIS.AIR.2.GPV,97.87536
Japan,JPN,1982,"Gross intake ratio to Grade 1 of lower secondary general education, both sexes (%)",UIS.AIR.2.GPV,101.93184
Japan,JPN,1981,"Gross intake ratio to Grade 1 of lower secondary general education, both sexes (%)",UIS.AIR.2.GPV,104.00536
Japan,JPN,1980,"Gross intake ratio to Grade 1 of lower secondary general education, both sexes (%)",UIS.AIR.2.GPV,89.15287
Japan,JPN,1979,"Gross intake ratio to Grade 1 of lower secondary general education, both sexes (%)",UIS.AIR.2.GPV,97.4723
Japan,JPN,1978,"Gross intake ratio to Grade 1 of lower secondary general education, both sexes (%)",UIS.AIR.2.GPV,101.80998
Japan,JPN,1977,"Gross intake ratio to Grade 1 of lower secondary general education, both sexes (%)",UIS.AIR.2.GPV,98.02341
Japan,JPN,1976,"Gross intake ratio to Grade 1 of lower secondary general education, both sexes (%)",UIS.AIR.2.GPV,97.5782
Japan,JPN,1975,"Gross intake ratio to Grade 1 of lower secondary general education, both sexes (%)",UIS.AIR.2.GPV,97.48431
Japan,JPN,1974,"Gross intake ratio to Grade 1 of lower secondary general education, both sexes (%)",UIS.AIR.2.GPV,97.82107
Japan,JPN,1973,"Gross intake ratio to Grade 1 of lower secondary general education, both sexes (%)",UIS.AIR.2.GPV,98.34526
Japan,JPN,1972,"Gross intake ratio to Grade 1 of lower secondary general education, both sexes (%)",UIS.AIR.2.GPV,101.94098
Japan,JPN,1971,"Gross intake ratio to Grade 1 of lower secondary general education, both sexes (%)",UIS.AIR.2.GPV,96.46229
Japan,JPN,2016,"Gross intake ratio to Grade 1 of lower secondary general education, female (%)",UIS.AIR.2.GPV.F,102.08749
Japan,JPN,2015,"Gross intake ratio to Grade 1 of lower secondary general education, female (%)",UIS.AIR.2.GPV.F,103.16552
Japan,JPN,2014,"Gross intake ratio to Grade 1 of lower secondary general education, female (%)",UIS.AIR.2.GPV.F,102.3526
Japan,JPN,2013,"Gross intake ratio to Grade 1 of lower secondary general education, female (%)",UIS.AIR.2.GPV.F,101.71412
Japan,JPN,1994,"Gross intake ratio to Grade 1 of lower secondary general education, female (%)",UIS.AIR.2.GPV.F,97.40099
Japan,JPN,1992,"Gross intake ratio to Grade 1 of lower secondary general education, female (%)",UIS.AIR.2.GPV.F,102.08551
Japan,JPN,1991,"Gross intake ratio to Grade 1 of lower secondary general education, female (%)",UIS.AIR.2.GPV.F,102.69456
Japan,JPN,1990,"Gross intake ratio to Grade 1 of lower secondary general education, female (%)",UIS.AIR.2.GPV.F,100.22382
Japan,JPN,1989,"Gross intake ratio to Grade 1 of lower secondary general education, female (%)",UIS.AIR.2.GPV.F,100.00594
Japan,JPN,1988,"Gross intake ratio to Grade 1 of lower secondary general education, female (%)",UIS.AIR.2.GPV.F,101.83688
Japan,JPN,1987,"Gross intake ratio to Grade 1 of lower secondary general education, female (%)",UIS.AIR.2.GPV.F,100.67026
Japan,JPN,1986,"Gross intake ratio to Grade 1 of lower secondary general education, female (%)",UIS.AIR.2.GPV.F,98.08627
Japan,JPN,1985,"Gross intake ratio to Grade 1 of lower secondary general education, female (%)",UIS.AIR.2.GPV.F,97.69835
Japan,JPN,1984,"Gross intake ratio to Grade 1 of lower secondary general education, female (%)",UIS.AIR.2.GPV.F,97.39205
Japan,JPN,1983,"Gross intake ratio to Grade 1 of lower secondary general education, female (%)",UIS.AIR.2.GPV.F,97.78814
Japan,JPN,1982,"Gross intake ratio to Grade 1 of lower secondary general education, female (%)",UIS.AIR.2.GPV.F,101.79694
Japan,JPN,1981,"Gross intake ratio to Grade 1 of lower secondary general education, female (%)",UIS.AIR.2.GPV.F,104.04233
Japan,JPN,1980,"Gross intake ratio to Grade 1 of lower secondary general education, female (%)",UIS.AIR.2.GPV.F,89.09779
Japan,JPN,1979,"Gross intake ratio to Grade 1 of lower secondary general education, female (%)",UIS.AIR.2.GPV.F,97.72594
Japan,JPN,1978,"Gross intake ratio to Grade 1 of lower secondary general education, female (%)",UIS.AIR.2.GPV.F,102.11613
Japan,JPN,1973,"Gross intake ratio to Grade 1 of lower secondary general education, female (%)",UIS.AIR.2.GPV.F,98.65102
Japan,JPN,1972,"Gross intake ratio to Grade 1 of lower secondary general education, female (%)",UIS.AIR.2.GPV.F,102.28921
Japan,JPN,2016,"Gross intake ratio to Grade 1 of lower secondary general education, male (%)",UIS.AIR.2.GPV.M,101.73244
Japan,JPN,2015,"Gross intake ratio to Grade 1 of lower secondary general education, male (%)",UIS.AIR.2.GPV.M,102.92414
Japan,JPN,2014,"Gross intake ratio to Grade 1 of lower secondary general education, male (%)",UIS.AIR.2.GPV.M,102.33258
Japan,JPN,2013,"Gross intake ratio to Grade 1 of lower secondary general education, male (%)",UIS.AIR.2.GPV.M,101.47148
Japan,JPN,1994,"Gross intake ratio to Grade 1 of lower secondary general education, male (%)",UIS.AIR.2.GPV.M,97.21833
Japan,JPN,1992,"Gross intake ratio to Grade 1 of lower secondary general education, male (%)",UIS.AIR.2.GPV.M,101.7169
Japan,JPN,1991,"Gross intake ratio to Grade 1 of lower secondary general education, male (%)",UIS.AIR.2.GPV.M,102.25583
Japan,JPN,1990,"Gross intake ratio to Grade 1 of lower secondary general education, male (%)",UIS.AIR.2.GPV.M,99.87952
Japan,JPN,1989,"Gross intake ratio to Grade 1 of lower secondary general education, male (%)",UIS.AIR.2.GPV.M,99.57326
Japan,JPN,1988,"Gross intake ratio to Grade 1 of lower secondary general education, male (%)",UIS.AIR.2.GPV.M,101.56868
Japan,JPN,1987,"Gross intake ratio to Grade 1 of lower secondary general education, male (%)",UIS.AIR.2.GPV.M,100.30285
Japan,JPN,1986,"Gross intake ratio to Grade 1 of lower secondary general education, male (%)",UIS.AIR.2.GPV.M,97.88448
Japan,JPN,1985,"Gross intake ratio to Grade 1 of lower secondary general education, male (%)",UIS.AIR.2.GPV.M,97.68706
Japan,JPN,1984,"Gross intake ratio to Grade 1 of lower secondary general education, male (%)",UIS.AIR.2.GPV.M,97.37257
Japan,JPN,1983,"Gross intake ratio to Grade 1 of lower secondary general education, male (%)",UIS.AIR.2.GPV.M,97.95843
Japan,JPN,1982,"Gross intake ratio to Grade 1 of lower secondary general education, male (%)",UIS.AIR.2.GPV.M,102.06041
Japan,JPN,1981,"Gross intake ratio to Grade 1 of lower secondary general education, male (%)",UIS.AIR.2.GPV.M,103.97011
Japan,JPN,1980,"Gross intake ratio to Grade 1 of lower secondary general education, male (%)",UIS.AIR.2.GPV.M,89.20536
Japan,JPN,1979,"Gross intake ratio to Grade 1 of lower secondary general education, male (%)",UIS.AIR.2.GPV.M,97.2308
Japan,JPN,1978,"Gross intake ratio to Grade 1 of lower secondary general education, male (%)",UIS.AIR.2.GPV.M,101.51874
Japan,JPN,1973,"Gross intake ratio to Grade 1 of lower secondary general education, male (%)",UIS.AIR.2.GPV.M,98.05447
Japan,JPN,1972,"Gross intake ratio to Grade 1 of lower secondary general education, male (%)",UIS.AIR.2.GPV.M,101.60954
Japan,JPN,2018,Official entrance age to compulsory education (years),UIS.CEAGE.1,6
Japan,JPN,2017,Official entrance age to compulsory education (years),UIS.CEAGE.1,6
Japan,JPN,2016,Official entrance age to compulsory education (years),UIS.CEAGE.1,6
Japan,JPN,2015,Official entrance age to compulsory education (years),UIS.CEAGE.1,6
Japan,JPN,2014,Official entrance age to compulsory education (years),UIS.CEAGE.1,6
Japan,JPN,2013,Official entrance age to compulsory education (years),UIS.CEAGE.1,6
Japan,JPN,2012,Official entrance age to compulsory education (years),UIS.CEAGE.1,6
Japan,JPN,2011,Official entrance age to compulsory education (years),UIS.CEAGE.1,6
Japan,JPN,2010,Official entrance age to compulsory education (years),UIS.CEAGE.1,6
Japan,JPN,2009,Official entrance age to compulsory education (years),UIS.CEAGE.1,6
Japan,JPN,2008,Official entrance age to compulsory education (years),UIS.CEAGE.1,6
Japan,JPN,2007,Official entrance age to compulsory education (years),UIS.CEAGE.1,6
Japan,JPN,2006,Official entrance age to compulsory education (years),UIS.CEAGE.1,6
Japan,JPN,2005,Official entrance age to compulsory education (years),UIS.CEAGE.1,6
Japan,JPN,2004,Official entrance age to compulsory education (years),UIS.CEAGE.1,6
Japan,JPN,2003,Official entrance age to compulsory education (years),UIS.CEAGE.1,6
Japan,JPN,2002,Official entrance age to compulsory education (years),UIS.CEAGE.1,6
Japan,JPN,2001,Official entrance age to compulsory education (years),UIS.CEAGE.1,6
Japan,JPN,2000,Official entrance age to compulsory education (years),UIS.CEAGE.1,6
Japan,JPN,1999,Official entrance age to compulsory education (years),UIS.CEAGE.1,6
Japan,JPN,1998,Official entrance age to compulsory education (years),UIS.CEAGE.1,6
Japan,JPN,2015,"Drop-out rate from Grade 1 of primary education, both sexes (%)",UIS.DR.1.G1,0.02569
Japan,JPN,2014,"Drop-out rate from Grade 1 of primary education, both sexes (%)",UIS.DR.1.G1,0.01337
Japan,JPN,2013,"Drop-out rate from Grade 1 of primary education, both sexes (%)",UIS.DR.1.G1,0.03383
Japan,JPN,1991,"Drop-out rate from Grade 1 of primary education, both sexes (%)",UIS.DR.1.G1,0.01561
Japan,JPN,1990,"Drop-out rate from Grade 1 of primary education, both sexes (%)",UIS.DR.1.G1,0.03823
Japan,JPN,1989,"Drop-out rate from Grade 1 of primary education, both sexes (%)",UIS.DR.1.G1,0.04274
Japan,JPN,1988,"Drop-out rate from Grade 1 of primary education, both sexes (%)",UIS.DR.1.G1,0.04894
Japan,JPN,1987,"Drop-out rate from Grade 1 of primary education, both sexes (%)",UIS.DR.1.G1,0.02869
Japan,JPN,1986,"Drop-out rate from Grade 1 of primary education, both sexes (%)",UIS.DR.1.G1,0.03958
Japan,JPN,1985,"Drop-out rate from Grade 1 of primary education, both sexes (%)",UIS.DR.1.G1,0.04637
Japan,JPN,1984,"Drop-out rate from Grade 1 of primary education, both sexes (%)",UIS.DR.1.G1,0.04319
Japan,JPN,1983,"Drop-out rate from Grade 1 of primary education, both sexes (%)",UIS.DR.1.G1,0.05457
Japan,JPN,1982,"Drop-out rate from Grade 1 of primary education, both sexes (%)",UIS.DR.1.G1,0.039
Japan,JPN,1981,"Drop-out rate from Grade 1 of primary education, both sexes (%)",UIS.DR.1.G1,0.04475
Japan,JPN,1980,"Drop-out rate from Grade 1 of primary education, both sexes (%)",UIS.DR.1.G1,0.0525
Japan,JPN,1979,"Drop-out rate from Grade 1 of primary education, both sexes (%)",UIS.DR.1.G1,0.08659
Japan,JPN,1978,"Drop-out rate from Grade 1 of primary education, both sexes (%)",UIS.DR.1.G1,0.04111
Japan,JPN,1977,"Drop-out rate from Grade 1 of primary education, both sexes (%)",UIS.DR.1.G1,0.06011
Japan,JPN,1976,"Drop-out rate from Grade 1 of primary education, both sexes (%)",UIS.DR.1.G1,0.06957
Japan,JPN,1975,"Drop-out rate from Grade 1 of primary education, both sexes (%)",UIS.DR.1.G1,0.06291
Japan,JPN,1974,"Drop-out rate from Grade 1 of primary education, both sexes (%)",UIS.DR.1.G1,0.05907
Japan,JPN,1973,"Drop-out rate from Grade 1 of primary education, both sexes (%)",UIS.DR.1.G1,0.06913
Japan,JPN,1972,"Drop-out rate from Grade 1 of primary education, both sexes (%)",UIS.DR.1.G1,0.07643
Japan,JPN,1971,"Drop-out rate from Grade 1 of primary education, both sexes (%)",UIS.DR.1.G1,0.1159
Japan,JPN,2013,"Drop-out rate from Grade 1 of primary education, female (%)",UIS.DR.1.G1.F,0.04422
Japan,JPN,1990,"Drop-out rate from Grade 1 of primary education, female (%)",UIS.DR.1.G1.F,0.03021
Japan,JPN,1989,"Drop-out rate from Grade 1 of primary education, female (%)",UIS.DR.1.G1.F,0.02684
Japan,JPN,1988,"Drop-out rate from Grade 1 of primary education, female (%)",UIS.DR.1.G1.F,0.04216
Japan,JPN,1987,"Drop-out rate from Grade 1 of primary education, female (%)",UIS.DR.1.G1.F,0.01351
Japan,JPN,1986,"Drop-out rate from Grade 1 of primary education, female (%)",UIS.DR.1.G1.F,0.03363
Japan,JPN,1985,"Drop-out rate from Grade 1 of primary education, female (%)",UIS.DR.1.G1.F,0.02692
Japan,JPN,1984,"Drop-out rate from Grade 1 of primary education, female (%)",UIS.DR.1.G1.F,0.02273
Japan,JPN,1983,"Drop-out rate from Grade 1 of primary education, female (%)",UIS.DR.1.G1.F,0.03867
Japan,JPN,1982,"Drop-out rate from Grade 1 of primary education, female (%)",UIS.DR.1.G1.F,0.01785
Japan,JPN,1981,"Drop-out rate from Grade 1 of primary education, female (%)",UIS.DR.1.G1.F,0.02912
Japan,JPN,1980,"Drop-out rate from Grade 1 of primary education, female (%)",UIS.DR.1.G1.F,0.03089
Japan,JPN,1979,"Drop-out rate from Grade 1 of primary education, female (%)",UIS.DR.1.G1.F,0.06934
Japan,JPN,1978,"Drop-out rate from Grade 1 of primary education, female (%)",UIS.DR.1.G1.F,0.01914
Japan,JPN,1977,"Drop-out rate from Grade 1 of primary education, female (%)",UIS.DR.1.G1.F,0.06074
Japan,JPN,1976,"Drop-out rate from Grade 1 of primary education, female (%)",UIS.DR.1.G1.F,0.05278
Japan,JPN,1975,"Drop-out rate from Grade 1 of primary education, female (%)",UIS.DR.1.G1.F,0.05853
Japan,JPN,1974,"Drop-out rate from Grade 1 of primary education, female (%)",UIS.DR.1.G1.F,0.04541
Japan,JPN,1973,"Drop-out rate from Grade 1 of primary education, female (%)",UIS.DR.1.G1.F,0.03168
Japan,JPN,1972,"Drop-out rate from Grade 1 of primary education, female (%)",UIS.DR.1.G1.F,0.05979
Japan,JPN,1971,"Drop-out rate from Grade 1 of primary education, female (%)",UIS.DR.1.G1.F,0.10554
Japan,JPN,2015,"Drop-out rate from Grade 1 of primary education, male (%)",UIS.DR.1.G1.M,0.05002
Japan,JPN,2014,"Drop-out rate from Grade 1 of primary education, male (%)",UIS.DR.1.G1.M,0.0261
Japan,JPN,2013,"Drop-out rate from Grade 1 of primary education, male (%)",UIS.DR.1.G1.M,0.02395
Japan,JPN,1991,"Drop-out rate from Grade 1 of primary education, male (%)",UIS.DR.1.G1.M,0.03054
Japan,JPN,1990,"Drop-out rate from Grade 1 of primary education, male (%)",UIS.DR.1.G1.M,0.04589
Japan,JPN,1989,"Drop-out rate from Grade 1 of primary education, male (%)",UIS.DR.1.G1.M,0.05789
Japan,JPN,1988,"Drop-out rate from Grade 1 of primary education, male (%)",UIS.DR.1.G1.M,0.05538
Japan,JPN,1987,"Drop-out rate from Grade 1 of primary education, male (%)",UIS.DR.1.G1.M,0.04314
Japan,JPN,1986,"Drop-out rate from Grade 1 of primary education, male (%)",UIS.DR.1.G1.M,0.04525
Japan,JPN,1985,"Drop-out rate from Grade 1 of primary education, male (%)",UIS.DR.1.G1.M,0.0649
Japan,JPN,1984,"Drop-out rate from Grade 1 of primary education, male (%)",UIS.DR.1.G1.M,0.06266
Japan,JPN,1983,"Drop-out rate from Grade 1 of primary education, male (%)",UIS.DR.1.G1.M,0.06971
Japan,JPN,1982,"Drop-out rate from Grade 1 of primary education, male (%)",UIS.DR.1.G1.M,0.05911
Japan,JPN,1981,"Drop-out rate from Grade 1 of primary education, male (%)",UIS.DR.1.G1.M,0.05965
Japan,JPN,1980,"Drop-out rate from Grade 1 of primary education, male (%)",UIS.DR.1.G1.M,0.07308
Japan,JPN,1979,"Drop-out rate from Grade 1 of primary education, male (%)",UIS.DR.1.G1.M,0.10299
Japan,JPN,1978,"Drop-out rate from Grade 1 of primary education, male (%)",UIS.DR.1.G1.M,0.06198
Japan,JPN,1977,"Drop-out rate from Grade 1 of primary education, male (%)",UIS.DR.1.G1.M,0.0595
Japan,JPN,1976,"Drop-out rate from Grade 1 of primary education, male (%)",UIS.DR.1.G1.M,0.0855
Japan,JPN,1975,"Drop-out rate from Grade 1 of primary education, male (%)",UIS.DR.1.G1.M,0.06707
Japan,JPN,1974,"Drop-out rate from Grade 1 of primary education, male (%)",UIS.DR.1.G1.M,0.07206
Japan,JPN,1973,"Drop-out rate from Grade 1 of primary education, male (%)",UIS.DR.1.G1.M,0.10491
Japan,JPN,1972,"Drop-out rate from Grade 1 of primary education, male (%)",UIS.DR.1.G1.M,0.09232
Japan,JPN,1971,"Drop-out rate from Grade 1 of primary education, male (%)",UIS.DR.1.G1.M,0.12577
Japan,JPN,2015,"Drop-out rate from Grade 2 of primary education, both sexes (%)",UIS.DR.1.G2,0.01288
Japan,JPN,2014,"Drop-out rate from Grade 2 of primary education, both sexes (%)",UIS.DR.1.G2,0.00738
Japan,JPN,2013,"Drop-out rate from Grade 2 of primary education, both sexes (%)",UIS.DR.1.G2,0.011
Japan,JPN,1991,"Drop-out rate from Grade 2 of primary education, both sexes (%)",UIS.DR.1.G2,0.01068
Japan,JPN,1990,"Drop-out rate from Grade 2 of primary education, both sexes (%)",UIS.DR.1.G2,0.0186
Japan,JPN,1989,"Drop-out rate from Grade 2 of primary education, both sexes (%)",UIS.DR.1.G2,0.02393
Japan,JPN,1988,"Drop-out rate from Grade 2 of primary education, both sexes (%)",UIS.DR.1.G2,0.03079
Japan,JPN,1987,"Drop-out rate from Grade 2 of primary education, both sexes (%)",UIS.DR.1.G2,0.01468
Japan,JPN,1986,"Drop-out rate from Grade 2 of primary education, both sexes (%)",UIS.DR.1.G2,0.01844
Japan,JPN,1985,"Drop-out rate from Grade 2 of primary education, both sexes (%)",UIS.DR.1.G2,0.03247
Japan,JPN,1984,"Drop-out rate from Grade 2 of primary education, both sexes (%)",UIS.DR.1.G2,0.02757
Japan,JPN,1983,"Drop-out rate from Grade 2 of primary education, both sexes (%)",UIS.DR.1.G2,0.03202
Japan,JPN,1982,"Drop-out rate from Grade 2 of primary education, both sexes (%)",UIS.DR.1.G2,0.03451
Japan,JPN,1981,"Drop-out rate from Grade 2 of primary education, both sexes (%)",UIS.DR.1.G2,0.02453
Japan,JPN,1980,"Drop-out rate from Grade 2 of primary education, both sexes (%)",UIS.DR.1.G2,0.04455
Japan,JPN,1979,"Drop-out rate from Grade 2 of primary education, both sexes (%)",UIS.DR.1.G2,0.0906
Japan,JPN,1978,"Drop-out rate from Grade 2 of primary education, both sexes (%)",UIS.DR.1.G2,0.03934
Japan,JPN,1977,"Drop-out rate from Grade 2 of primary education, both sexes (%)",UIS.DR.1.G2,0.04946
Japan,JPN,1976,"Drop-out rate from Grade 2 of primary education, both sexes (%)",UIS.DR.1.G2,0.0687
Japan,JPN,1975,"Drop-out rate from Grade 2 of primary education, both sexes (%)",UIS.DR.1.G2,0.06231
Japan,JPN,1974,"Drop-out rate from Grade 2 of primary education, both sexes (%)",UIS.DR.1.G2,0.05542
Japan,JPN,1973,"Drop-out rate from Grade 2 of primary education, both sexes (%)",UIS.DR.1.G2,0.06008
Japan,JPN,1972,"Drop-out rate from Grade 2 of primary education, both sexes (%)",UIS.DR.1.G2,0.02832
Japan,JPN,1971,"Drop-out rate from Grade 2 of primary education, both sexes (%)",UIS.DR.1.G2,0.05198
Japan,JPN,2014,"Drop-out rate from Grade 2 of primary education, female (%)",UIS.DR.1.G2.F,0.01515
Japan,JPN,2013,"Drop-out rate from Grade 2 of primary education, female (%)",UIS.DR.1.G2.F,0.02255
Japan,JPN,1990,"Drop-out rate from Grade 2 of primary education, female (%)",UIS.DR.1.G2.F,0.02183
Japan,JPN,1989,"Drop-out rate from Grade 2 of primary education, female (%)",UIS.DR.1.G2.F,0.02109
Japan,JPN,1988,"Drop-out rate from Grade 2 of primary education, female (%)",UIS.DR.1.G2.F,0.03522
Japan,JPN,1987,"Drop-out rate from Grade 2 of primary education, female (%)",UIS.DR.1.G2.F,0.00597
Japan,JPN,1986,"Drop-out rate from Grade 2 of primary education, female (%)",UIS.DR.1.G2.F,0.01913
Japan,JPN,1985,"Drop-out rate from Grade 2 of primary education, female (%)",UIS.DR.1.G2.F,0.03196
Japan,JPN,1984,"Drop-out rate from Grade 2 of primary education, female (%)",UIS.DR.1.G2.F,0.0266
Japan,JPN,1983,"Drop-out rate from Grade 2 of primary education, female (%)",UIS.DR.1.G2.F,0.0287
Japan,JPN,1982,"Drop-out rate from Grade 2 of primary education, female (%)",UIS.DR.1.G2.F,0.02623
Japan,JPN,1981,"Drop-out rate from Grade 2 of primary education, female (%)",UIS.DR.1.G2.F,0.0221
Japan,JPN,1980,"Drop-out rate from Grade 2 of primary education, female (%)",UIS.DR.1.G2.F,0.03714
Japan,JPN,1979,"Drop-out rate from Grade 2 of primary education, female (%)",UIS.DR.1.G2.F,0.06462
Japan,JPN,1978,"Drop-out rate from Grade 2 of primary education, female (%)",UIS.DR.1.G2.F,0.01316
Japan,JPN,1977,"Drop-out rate from Grade 2 of primary education, female (%)",UIS.DR.1.G2.F,0.0527
Japan,JPN,1976,"Drop-out rate from Grade 2 of primary education, female (%)",UIS.DR.1.G2.F,0.05007
Japan,JPN,1975,"Drop-out rate from Grade 2 of primary education, female (%)",UIS.DR.1.G2.F,0.06
Japan,JPN,1974,"Drop-out rate from Grade 2 of primary education, female (%)",UIS.DR.1.G2.F,0.05937
Japan,JPN,1973,"Drop-out rate from Grade 2 of primary education, female (%)",UIS.DR.1.G2.F,0.05534
Japan,JPN,2015,"Drop-out rate from Grade 2 of primary education, male (%)",UIS.DR.1.G2.M,0.02515
Japan,JPN,1991,"Drop-out rate from Grade 2 of primary education, male (%)",UIS.DR.1.G2.M,0.02086
Japan,JPN,1990,"Drop-out rate from Grade 2 of primary education, male (%)",UIS.DR.1.G2.M,0.01552
Japan,JPN,1989,"Drop-out rate from Grade 2 of primary education, male (%)",UIS.DR.1.G2.M,0.02663
Japan,JPN,1988,"Drop-out rate from Grade 2 of primary education, male (%)",UIS.DR.1.G2.M,0.02657
Japan,JPN,1987,"Drop-out rate from Grade 2 of primary education, male (%)",UIS.DR.1.G2.M,0.02298
Japan,JPN,1986,"Drop-out rate from Grade 2 of primary education, male (%)",UIS.DR.1.G2.M,0.01778
Japan,JPN,1985,"Drop-out rate from Grade 2 of primary education, male (%)",UIS.DR.1.G2.M,0.03294
Japan,JPN,1984,"Drop-out rate from Grade 2 of primary education, male (%)",UIS.DR.1.G2.M,0.02849
Japan,JPN,1983,"Drop-out rate from Grade 2 of primary education, male (%)",UIS.DR.1.G2.M,0.03517
Japan,JPN,1982,"Drop-out rate from Grade 2 of primary education, male (%)",UIS.DR.1.G2.M,0.04239
Japan,JPN,1981,"Drop-out rate from Grade 2 of primary education, male (%)",UIS.DR.1.G2.M,0.02685
Japan,JPN,1980,"Drop-out rate from Grade 2 of primary education, male (%)",UIS.DR.1.G2.M,0.05159
Japan,JPN,1979,"Drop-out rate from Grade 2 of primary education, male (%)",UIS.DR.1.G2.M,0.11529
Japan,JPN,1978,"Drop-out rate from Grade 2 of primary education, male (%)",UIS.DR.1.G2.M,0.06418
Japan,JPN,1977,"Drop-out rate from Grade 2 of primary education, male (%)",UIS.DR.1.G2.M,0.0464
Japan,JPN,1976,"Drop-out rate from Grade 2 of primary education, male (%)",UIS.DR.1.G2.M,0.08644
Japan,JPN,1975,"Drop-out rate from Grade 2 of primary education, male (%)",UIS.DR.1.G2.M,0.0645
